lhs_row_id,capacity_multiplier,popularity_source,w_rel,w_rec,w_gossip,audience_size,program_variant,policy,replicate,metric_mean_overload_excess,metric_mean_user_utility,metric_overflow_rate_slothall,metric_hall_utilization_variance,metric_n_skipped,metric_n_users
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,cosine,2,0.4236111111111111,0.005205761396136949,0.875,0.037647890946502054,172,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,capacity_aware,2,0.3333333333333333,0.00301843168817868,1.0,0.009966563786008234,172,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,no_policy,3,0.4583333333333333,-0.006381129548099124,0.85,0.046103395061728385,167,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,cosine,3,0.4618055555555555,0.007335023569321492,0.85,0.04330632716049382,167,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,capacity_aware,3,0.34027777777777785,0.0030129769870836753,0.975,0.010513117283950614,167,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,no_policy,1,0.40972222222222215,-0.005251525355779449,0.9,0.036811985596707814,183,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,cosine,1,0.46527777777777785,0.0009116963856649818,0.85,0.05176183127572017,183,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,capacity_aware,1,0.3333333333333333,-0.000668076011861558,0.925,0.01183127572016461,183,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,no_policy,2,0.43402777777777773,-0.004909012900898233,0.825,0.0365869341563786,172,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,cosine,2,0.4930555555555555,0.0023957438857178204,0.85,0.05047582304526749,172,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,capacity_aware,2,0.34027777777777773,0.0013146132518886589,0.975,0.012474279835390943,172,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,no_policy,3,0.5173611111111113,-0.006789929279766511,0.8,0.08757716049382717,167,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,cosine,3,0.513888888888889,0.0017056011060776655,0.825,0.07648533950617283,167,1600
19,0.719933759802105,cosine_only,0.027013353664765205,0.3677665681917967,0.605220078143438,100,0,capacity_aware,3,0.37500000000000006,-0.0018700533478113357,0.975,0.016203703703703706,167,1600
20,1.2157005333011703,cosine_only,0.8270685351023079,0.022325028048790344,0.15060643684890174,100,0,no_policy,1,0.0020325203252032522,-0.0012566374014568282,0.025,0.014067904906691344,183,1600
20,1.2157005333011703,cosine_only,0.8270685351023079,0.022325028048790344,0.15060643684890174,100,0,cosine,1,0.0020325203252032522,-0.0010378082805982559,0.025,0.014431445127459405,183,1600
20,1.2157005333011703,cosine_only,0.8270685351023079,0.022325028048790344,0.15060643684890174,100,0,capacity_aware,1,0.0020325203252032522,-0.0007754948466754286,0.025,0.013770462907881113,183,1600
