capacity_multiplier,w_gossip,w_rel,program_variant,k_swaps,n_changed_talks,replicate,mean_overload_excess,mean_user_utility,overflow_rate_slothall,hall_utilization_variance,n_skipped,n_users
1.0,0.3,0.7,241,3,6,1,0.0392156862745098,-0.0032377482599258655,0.15,0.0195437652185057,183,1600
1.0,0.3,0.7,241,3,6,2,0.049019607843137254,-0.004228497037038323,0.15,0.0193835704216327,172,1600
1.0,0.3,0.7,241,3,6,3,0.08823529411764706,-0.0009644604577624705,0.15,0.03690888119953864,167,1600
1.0,0.3,0.7,241,3,6,4,0.0196078431372549,-0.0018039535303250886,0.175,0.015138408304498266,149,1600
1.0,0.3,0.7,241,3,6,5,0.07352941176470588,-0.005682873267287505,0.2,0.021321927463795968,143,1600
1.0,0.3,0.7,242,8,16,1,0.03186274509803922,-0.0009098627268394921,0.175,0.01742919389978213,183,1600
1.0,0.3,0.7,242,8,16,2,0.04411764705882353,-0.0012404095481906552,0.175,0.020344739202870686,172,1600
1.0,0.3,0.7,242,8,16,3,0.08578431372549018,-0.0029106103238882497,0.15,0.03609188773548635,167,1600
1.0,0.3,0.7,242,8,16,4,0.024509803921568627,-0.004024491062955349,0.125,0.015138408304498264,149,1600
1.0,0.3,0.7,242,8,16,5,0.06372549019607844,-0.0036760805328231072,0.175,0.018534537998205813,143,1600
1.0,0.3,0.7,243,6,11,1,0.06334841628959277,-0.00011926397084607743,0.175,0.016329450950817732,183,1600
1.0,0.3,0.7,243,6,11,2,0.06561085972850679,-0.0035750436529633587,0.2,0.017434421672137934,172,1600
1.0,0.3,0.7,243,6,11,3,0.09049773755656107,0.0009079563763953047,0.175,0.031247301333806522,167,1600
1.0,0.3,0.7,243,6,11,4,0.07239819004524888,-0.00010073655350424815,0.15,0.018562319965693668,149,1600
1.0,0.3,0.7,243,6,11,5,0.09049773755656108,-0.005023211382722366,0.25,0.019224455830597693,143,1600
1.0,0.3,0.7,244,6,12,1,0.031862745098039214,-0.003158491867070552,0.125,0.01781366141227733,183,1600
1.0,0.3,0.7,244,6,12,2,0.03921568627450981,-0.002640994115063222,0.15,0.016403947199794947,172,1600
1.0,0.3,0.7,244,6,12,3,0.06862745098039215,-0.0014271305490547092,0.15,0.031718569780853516,167,1600
1.0,0.3,0.7,244,6,12,4,0.03186274509803922,-0.0013096404546377016,0.15,0.014177239523260278,149,1600
1.0,0.3,0.7,244,6,12,5,0.06127450980392157,-0.005766341013004422,0.175,0.019495706779443803,143,1600
1.0,0.3,0.7,245,7,12,1,0.022058823529411766,-0.002559624468703987,0.15,0.015122388824810968,183,1600
1.0,0.3,0.7,245,7,12,2,0.041666666666666664,-0.001917572639795253,0.125,0.018758810713828015,172,1600
1.0,0.3,0.7,245,7,12,3,0.07598039215686274,-8.139587014738937e-05,0.15,0.034313725490196074,167,1600
1.0,0.3,0.7,245,7,12,4,0.041666666666666664,-0.0018892008782859194,0.225,0.018118031526336023,149,1600
1.0,0.3,0.7,245,7,12,5,0.06127450980392157,-0.0060296132145595035,0.175,0.018630654876329613,143,1600
1.0,0.3,0.7,246,6,12,1,0.041666666666666664,-0.0039449930271075575,0.125,0.019591823657567602,183,1600
1.0,0.3,0.7,246,6,12,2,0.0392156862745098,-0.001763298590958584,0.15,0.017268999102909133,172,1600
1.0,0.3,0.7,246,6,12,3,0.08578431372549018,-0.0011197805734263966,0.15,0.035611303344867354,167,1600
1.0,0.3,0.7,246,6,12,4,0.022058823529411766,-0.001317289141297806,0.15,0.01504229142637447,149,1600
1.0,0.3,0.7,246,6,12,5,0.06862745098039216,-0.006120829411665909,0.2,0.018822888632577212,143,1600
1.0,0.3,0.7,247,7,12,1,0.031862745098039214,-0.0027284476165368686,0.1,0.015026271946687169,183,1600
1.0,0.3,0.7,247,7,12,2,0.0392156862745098,-0.004992187309107976,0.175,0.016740356273228243,172,1600
1.0,0.3,0.7,247,7,12,3,0.07352941176470588,0.001216747656071675,0.125,0.030949634755863126,167,1600
1.0,0.3,0.7,247,7,12,4,0.0196078431372549,-0.002485375204050797,0.125,0.012014609765474818,149,1600
1.0,0.3,0.7,247,7,12,5,0.06862745098039215,-0.0063958436110260666,0.2,0.018967063949762903,143,1600
1.0,0.3,0.7,248,7,14,1,0.04656862745098039,-0.001039379445137456,0.125,0.021129693707548372,183,1600
1.0,0.3,0.7,248,7,14,2,0.041666666666666664,-0.004882085165736499,0.15,0.017701525054466226,172,1600
1.0,0.3,0.7,248,7,14,3,0.07352941176470588,-0.0014010132628754946,0.2,0.032920030757401,167,1600
1.0,0.3,0.7,248,7,14,4,0.031862745098039214,-0.0028658709848241415,0.15,0.014850057670126876,149,1600
1.0,0.3,0.7,248,7,14,5,0.07352941176470588,-0.0014965131768258288,0.225,0.02199474561066256,143,1600
1.0,0.3,0.7,249,8,13,1,0.08597285067873303,-0.0017505566765612457,0.175,0.021770491379055387,183,1600
1.0,0.3,0.7,249,8,13,2,0.05882352941176471,-0.0028231768689875023,0.175,0.01590898544938337,172,1600
1.0,0.3,0.7,249,8,13,3,0.08823529411764705,-0.0014152280818234431,0.125,0.026931284565108092,167,1600
1.0,0.3,0.7,249,8,13,4,0.05882352941176471,-0.0010070289621216943,0.2,0.016228196995238517,149,1600
1.0,0.3,0.7,249,8,13,5,0.07692307692307693,-0.004678949309818563,0.225,0.01621199021086564,143,1600
1.0,0.3,0.7,250,4,8,1,0.03676470588235294,-0.0037665294323232954,0.125,0.018870947071639114,183,1600
1.0,0.3,0.7,250,4,8,2,0.031862745098039214,-0.004470870184886735,0.125,0.01635588876073305,172,1600
1.0,0.3,0.7,250,4,8,3,0.07352941176470588,-0.00302804885803198,0.15,0.03426566705113417,167,1600
1.0,0.3,0.7,250,4,8,4,0.026960784313725488,-0.002507562035825686,0.125,0.016147635524798153,149,1600
1.0,0.3,0.7,250,4,8,5,0.07107843137254903,-0.005663328267182806,0.2,0.021177752146610274,143,1600
1.0,0.3,0.7,251,5,10,1,0.03676470588235294,-0.003748009880364407,0.15,0.021273869024734073,183,1600
1.0,0.3,0.7,251,5,10,2,0.041666666666666664,0.0006381686497479677,0.15,0.018134051006023322,172,1600
1.0,0.3,0.7,251,5,10,3,0.0784313725490196,-0.0032093294169317234,0.15,0.03018069973087274,167,1600
1.0,0.3,0.7,251,5,10,4,0.02941176470588235,-0.003501462918429752,0.15,0.014129181084198384,149,1600
1.0,0.3,0.7,251,5,10,5,0.07352941176470588,-0.004593881437394884,0.225,0.022955914391900548,143,1600
1.0,0.3,0.7,252,3,6,1,0.049019607843137254,-0.0029038211675651835,0.175,0.019832115852877093,183,1600
1.0,0.3,0.7,252,3,6,2,0.034313725490196074,-0.0027769289231218863,0.125,0.01698064846853774,172,1600
1.0,0.3,0.7,252,3,6,3,0.08823529411764706,-0.0014816024520405335,0.2,0.03719723183391003,167,1600
1.0,0.3,0.7,252,3,6,4,0.02696078431372549,-0.0037548175041592913,0.15,0.015811226451364856,149,1600
1.0,0.3,0.7,252,3,6,5,0.056372549019607844,-0.00518906743331172,0.2,0.018294245802896316,143,1600
1.0,0.3,0.7,253,6,12,1,0.03676470588235294,-0.0037179731889773393,0.15,0.017381135460720232,183,1600
1.0,0.3,0.7,253,6,12,2,0.0392156862745098,-0.0008676389868924161,0.15,0.016788414712290145,172,1600
1.0,0.3,0.7,253,6,12,3,0.08088235294117647,-0.0014032921057514614,0.15,0.035419069588619755,167,1600
1.0,0.3,0.7,253,6,12,4,0.02941176470588235,-0.0015955011753248983,0.15,0.019896193771626294,149,1600
1.0,0.3,0.7,253,6,12,5,0.06372549019607844,-0.004665196658315836,0.2,0.020552992438805585,143,1600
1.0,0.3,0.7,254,6,11,1,0.042986425339366516,-0.0009430545121722389,0.15,0.013235058261615354,183,1600
1.0,0.3,0.7,254,6,11,2,0.07692307692307693,-0.0024401770943950395,0.15,0.02431680196965664,172,1600
1.0,0.3,0.7,254,6,11,3,0.08823529411764706,-0.002830619694941561,0.175,0.029073188566527665,167,1600
1.0,0.3,0.7,254,6,11,4,0.0497737556561086,-0.001633006102129002,0.175,0.013889054505663499,149,1600
1.0,0.3,0.7,254,6,11,5,0.08823529411764705,-0.006318848868759232,0.25,0.018679739301452097,143,1600
1.0,0.3,0.7,255,6,12,1,0.024509803921568627,-0.0003825697051070165,0.15,0.014785979751377668,183,1600
1.0,0.3,0.7,255,6,12,2,0.049019607843137254,-0.003278840829152614,0.175,0.019719979495065997,172,1600
1.0,0.3,0.7,255,6,12,3,0.07352941176470588,-0.004424422929660068,0.175,0.03378508266051518,167,1600
1.0,0.3,0.7,255,6,12,4,0.041666666666666664,-0.0006307827181444737,0.175,0.01811803152633602,149,1600
1.0,0.3,0.7,255,6,12,5,0.0784313725490196,-0.00579038920775929,0.175,0.023628732538767138,143,1600
1.0,0.3,0.7,256,8,16,1,0.029411764705882356,-0.001260094617755385,0.125,0.014978213507625265,183,1600
1.0,0.3,0.7,256,8,16,2,0.0392156862745098,-0.002175810580520192,0.125,0.016644239395104444,172,1600
1.0,0.3,0.7,256,8,16,3,0.08088235294117647,-0.004104594372984138,0.175,0.03426566705113418,167,1600
1.0,0.3,0.7,256,8,16,4,0.022058823529411766,-0.0008449026004382176,0.125,0.015378700499807765,149,1600
1.0,0.3,0.7,256,8,16,5,0.06372549019607844,-0.0032969238839723404,0.175,0.019639882096629497,143,1600
1.0,0.3,0.7,257,6,12,1,0.05147058823529412,-0.003917531342958682,0.15,0.021898628732538766,183,1600
1.0,0.3,0.7,257,6,12,2,0.041666666666666664,-0.0010250144374003866,0.15,0.016403947199794947,172,1600
1.0,0.3,0.7,257,6,12,3,0.09313725490196079,-0.0013971661172399762,0.125,0.03806228373702422,167,1600
1.0,0.3,0.7,257,6,12,4,0.02941176470588235,-0.0006897604037658312,0.15,0.018021914648212223,149,1600
1.0,0.3,0.7,257,6,12,5,0.049019607843137254,-0.004882105767901521,0.175,0.01742919389978213,143,1600
1.0,0.3,0.7,258,6,10,1,0.041666666666666664,-0.0030602179522975347,0.15,0.018582596437267715,183,1600
1.0,0.3,0.7,258,6,10,2,0.03676470588235294,-0.003020936193061061,0.125,0.01765346661540433,172,1600
1.0,0.3,0.7,258,6,10,3,0.08823529411764706,-0.0021679511772526895,0.175,0.034073433294886574,167,1600
1.0,0.3,0.7,258,6,10,4,0.0392156862745098,-0.0021466118173702853,0.15,0.018742791234140712,149,1600
1.0,0.3,0.7,258,6,10,5,0.07352941176470588,-0.0038982800130179384,0.2,0.02252338844034345,143,1600
1.0,0.3,0.7,259,6,12,1,0.0392156862745098,-0.007651056960094138,0.1,0.01843842112008202,183,1600
1.0,0.3,0.7,259,6,12,2,0.04411764705882353,-0.002626390547011397,0.15,0.02048891452005638,172,1600
1.0,0.3,0.7,259,6,12,3,0.07107843137254903,-0.004383076289668679,0.15,0.03104575163398693,167,1600
1.0,0.3,0.7,259,6,12,4,0.031862745098039214,-0.00018981621411512606,0.15,0.018646674356016916,149,1600
1.0,0.3,0.7,259,6,12,5,0.06372549019607844,-0.004706615862596663,0.2,0.019255414584134302,143,1600
1.0,0.3,0.7,260,8,15,1,0.0497737556561086,-0.006090087388001848,0.125,0.011079393280690856,183,1600
1.0,0.3,0.7,260,8,15,2,0.06787330316742082,-0.004362553635000949,0.2,0.01708042468872918,172,1600
1.0,0.3,0.7,260,8,15,3,0.0927601809954751,-0.0024769254813872977,0.175,0.03200861798716469,167,1600
1.0,0.3,0.7,260,8,15,4,0.06787330316742082,-0.004467329620892997,0.15,0.015312120338331407,149,1600
1.0,0.3,0.7,260,8,15,5,0.09049773755656108,-0.0040476974238845284,0.225,0.018647754561854905,143,1600
1.0,0.3,0.7,261,3,6,1,0.04901960784313725,-0.003221061873337021,0.15,0.02007240804818659,183,1600
1.0,0.3,0.7,261,3,6,2,0.034313725490196074,-0.0031536253722151742,0.125,0.01640394719979495,172,1600
1.0,0.3,0.7,261,3,6,3,0.08578431372549018,-0.0024515551303193207,0.175,0.03762975778546712,167,1600
1.0,0.3,0.7,261,3,6,4,0.02696078431372549,-0.001628875821697875,0.125,0.01629181084198385,149,1600
1.0,0.3,0.7,261,3,6,5,0.07107843137254903,-0.003240790726194973,0.2,0.021898628732538766,143,1600
1.0,0.3,0.7,262,6,11,1,0.07466063348416291,0.0012955387070542202,0.225,0.02101639975748972,183,1600
1.0,0.3,0.7,262,6,11,2,0.07466063348416291,-0.0007978081962210126,0.2,0.01682297415195339,172,1600
1.0,0.3,0.7,262,6,11,3,0.09502262443438912,0.0015927371214638697,0.175,0.030545000443616358,167,1600
1.0,0.3,0.7,262,6,11,4,0.07239819004524888,-3.85602251481032e-05,0.2,0.017017224144559782,149,1600
1.0,0.3,0.7,262,6,11,5,0.10859728506787329,-0.0046849873160681454,0.275,0.021919017094017088,143,1600
1.0,0.3,0.7,263,3,6,1,0.041666666666666664,-0.0017488831197988474,0.15,0.0196879405356914,183,1600
1.0,0.3,0.7,263,3,6,2,0.041666666666666664,-0.0023487211261090124,0.15,0.01707676534666154,172,1600
1.0,0.3,0.7,263,3,6,3,0.08333333333333333,-0.0008746380008233245,0.15,0.03599577085736255,167,1600
1.0,0.3,0.7,263,3,6,4,0.0196078431372549,-0.0023708516571787188,0.15,0.013936947327950784,149,1600
1.0,0.3,0.7,263,3,6,5,0.07107843137254903,-0.005611012612425839,0.2,0.020649109316929384,143,1600
1.0,0.3,0.7,264,4,8,1,0.041666666666666664,9.251119918189943e-05,0.15,0.018774830193515314,183,1600
1.0,0.3,0.7,264,4,8,2,0.04411764705882353,-0.001816013091302011,0.175,0.017220940663847238,172,1600
1.0,0.3,0.7,264,4,8,3,0.0784313725490196,-0.00040594721838715486,0.15,0.03364090734332948,167,1600
1.0,0.3,0.7,264,4,8,4,0.026960784313725488,-0.0016613798390608281,0.125,0.016676278354479046,149,1600
1.0,0.3,0.7,264,4,8,5,0.0661764705882353,-0.0029628732713899808,0.2,0.02007240804818659,143,1600
1.0,0.3,0.7,265,5,10,1,0.04656862745098039,-0.004067992913333001,0.15,0.021177752146610274,183,1600
1.0,0.3,0.7,265,5,10,2,0.03676470588235294,-0.005583172121987445,0.15,0.015731129052928356,172,1600
1.0,0.3,0.7,265,5,10,3,0.0784313725490196,-0.001205230741543346,0.15,0.03147827758554402,167,1600
1.0,0.3,0.7,265,5,10,4,0.02941176470588235,-0.001908904660594999,0.125,0.015859284890426758,149,1600
1.0,0.3,0.7,265,5,10,5,0.06127450980392157,-0.006511700789051247,0.175,0.016131616045110854,143,1600
1.0,0.3,0.7,266,5,10,1,0.0392156862745098,-0.0005493720801314339,0.15,0.01762142765602973,183,1600
1.0,0.3,0.7,266,5,10,2,0.029411764705882356,-0.006847218200273346,0.125,0.014433551198257078,172,1600
1.0,0.3,0.7,266,5,10,3,0.0784313725490196,-0.0038063755863549887,0.15,0.03364090734332948,167,1600
1.0,0.3,0.7,266,5,10,4,0.024509803921568627,-0.0017143245685292642,0.15,0.014705882352941175,149,1600
1.0,0.3,0.7,266,5,10,5,0.07598039215686275,-0.0060754400268342576,0.2,0.021754453415353068,143,1600
1.0,0.3,0.7,267,3,6,1,0.0392156862745098,-0.002043682359944796,0.175,0.019735998974753293,183,1600
1.0,0.3,0.7,267,3,6,2,0.031862745098039214,-0.0049798389713396314,0.1,0.01568307061386646,172,1600
1.0,0.3,0.7,267,3,6,3,0.08088235294117647,-0.001214687774554477,0.15,0.03489042675893886,167,1600
1.0,0.3,0.7,267,3,6,4,0.02941176470588235,-0.002448997780084028,0.15,0.015907343329488656,149,1600
1.0,0.3,0.7,267,3,6,5,0.07107843137254903,-0.006304349702622858,0.2,0.02108163526848647,143,1600
1.0,0.3,0.7,268,4,8,1,0.0392156862745098,-0.0025041966447315643,0.175,0.020216583365372288,183,1600
1.0,0.3,0.7,268,4,8,2,0.031862745098039214,-0.003824311472126283,0.125,0.015250544662309365,172,1600
1.0,0.3,0.7,268,4,8,3,0.06862745098039215,-0.0013323256193689304,0.15,0.030228758169934634,167,1600
1.0,0.3,0.7,268,4,8,4,0.03676470588235294,-0.0044547503375360975,0.125,0.018118031526336023,149,1600
1.0,0.3,0.7,268,4,8,5,0.07107843137254903,-0.004734909245962626,0.175,0.02261950531846725,143,1600
1.0,0.3,0.7,269,3,6,1,0.0392156862745098,-0.002865892390254885,0.15,0.019447648340381905,183,1600
1.0,0.3,0.7,269,3,6,2,0.0392156862745098,-0.0018133946362650021,0.15,0.01640394719979495,172,1600
1.0,0.3,0.7,269,3,6,3,0.07598039215686274,-0.0010910606214019935,0.15,0.03368896578239139,167,1600
1.0,0.3,0.7,269,3,6,4,0.02941176470588235,-0.0013681619661656441,0.175,0.016724336793540937,149,1600
1.0,0.3,0.7,269,3,6,5,0.0661764705882353,-0.006229490574260126,0.2,0.019639882096629497,143,1600
1.0,0.3,0.7,270,4,8,1,0.03676470588235294,-0.00309820245282026,0.175,0.017140843265410734,183,1600
1.0,0.3,0.7,270,4,8,2,0.04411764705882353,-0.003139247936778702,0.15,0.017509291298218627,172,1600
1.0,0.3,0.7,270,4,8,3,0.0661764705882353,-0.0006097213150496828,0.125,0.03157439446366781,167,1600
1.0,0.3,0.7,270,4,8,4,0.031862745098039214,-0.001958032459806418,0.15,0.017012687427912333,149,1600
1.0,0.3,0.7,270,4,8,5,0.06127450980392157,-0.004264297887420981,0.2,0.0193515314622581,143,1600
1.0,0.3,0.7,271,4,8,1,0.039215686274509796,-0.0014428643420251318,0.175,0.020216583365372288,183,1600
1.0,0.3,0.7,271,4,8,2,0.031862745098039214,-0.003309757855022326,0.15,0.015971421248237857,172,1600
1.0,0.3,0.7,271,4,8,3,0.07107843137254902,-0.002589131097047357,0.175,0.033737024221453284,167,1600
1.0,0.3,0.7,271,4,8,4,0.03186274509803922,-0.00203119554593286,0.125,0.019415609381007302,149,1600
1.0,0.3,0.7,271,4,8,5,0.07843137254901962,-0.004305146071201307,0.2,0.02329232346533384,143,1600
1.0,0.3,0.7,272,6,12,1,0.04411764705882353,-0.0026488391387101727,0.15,0.0193515314622581,183,1600
1.0,0.3,0.7,272,6,12,2,0.03676470588235294,-0.0010576962390041445,0.175,0.017797641932590025,172,1600
1.0,0.3,0.7,272,6,12,3,0.07107843137254902,0.00028725701638904866,0.15,0.032247212610534405,167,1600
1.0,0.3,0.7,272,6,12,4,0.03676470588235294,-0.003022155161961564,0.15,0.017685505574778927,149,1600
1.0,0.3,0.7,272,6,12,5,0.0661764705882353,-0.005485618157908902,0.2,0.0194957067794438,143,1600
1.0,0.3,0.7,273,7,13,1,0.04524886877828054,-0.003588457011646824,0.175,0.012641180167391238,183,1600
1.0,0.3,0.7,273,7,13,2,0.07466063348416291,-0.003817595007858472,0.15,0.021374596309111878,172,1600
1.0,0.3,0.7,273,7,13,3,0.09276018099547513,6.63408450782299e-05,0.175,0.035150732706355534,167,1600
1.0,0.3,0.7,273,7,13,4,0.05429864253393665,0.0023296695089084097,0.2,0.013820347203738202,149,1600
1.0,0.3,0.7,273,7,13,5,0.0995475113122172,-0.003838185884451377,0.225,0.02062127066512879,143,1600
1.0,0.3,0.7,274,8,16,1,0.03676470588235294,-0.0023430514790379674,0.15,0.017669486095091624,183,1600
1.0,0.3,0.7,274,8,16,2,0.04411764705882353,-0.002349560352813569,0.125,0.019719979495065997,172,1600
1.0,0.3,0.7,274,8,16,3,0.07352941176470588,-0.0044603657397965435,0.1,0.03239138792772011,167,1600
1.0,0.3,0.7,274,8,16,4,0.041666666666666664,-0.0035655172524275257,0.175,0.017733564013840828,149,1600
1.0,0.3,0.7,274,8,16,5,0.07107843137254903,-0.005291867337218719,0.2,0.020504933999743683,143,1600
1.0,0.3,0.7,275,8,16,1,0.029411764705882356,-0.0016908592463005334,0.125,0.017285018582596432,183,1600
1.0,0.3,0.7,275,8,16,2,0.029411764705882356,-0.0036137204320402815,0.125,0.015298603101371261,172,1600
1.0,0.3,0.7,275,8,16,3,0.08823529411764706,-0.006330796157635632,0.2,0.038254517493271814,167,1600
1.0,0.3,0.7,275,8,16,4,0.022058823529411766,-0.0018874444528046298,0.15,0.015378700499807765,149,1600
1.0,0.3,0.7,275,8,16,5,0.07598039215686274,-0.0016450110634468728,0.175,0.02156221965910547,143,1600
1.0,0.3,0.7,276,7,14,1,0.02941176470588235,-0.0009296166714921128,0.1,0.01517044726387287,183,1600
1.0,0.3,0.7,276,7,14,2,0.03676470588235294,-0.004322872848133557,0.125,0.018662693835704208,172,1600
1.0,0.3,0.7,276,7,14,3,0.08333333333333333,-0.00023049211777106393,0.15,0.03719723183391003,167,1600
1.0,0.3,0.7,276,7,14,4,0.017156862745098037,-0.0016202772617543815,0.1,0.011197616301422532,149,1600
1.0,0.3,0.7,276,7,14,5,0.0661764705882353,-0.0011292841792601394,0.225,0.021129693707548372,143,1600
1.0,0.3,0.7,277,6,12,1,0.02696078431372549,-0.0029219067686062773,0.125,0.014641804434191974,183,1600
1.0,0.3,0.7,277,6,12,2,0.034313725490196074,0.00031828241699258795,0.125,0.016884531590413938,172,1600
1.0,0.3,0.7,277,6,12,3,0.09068627450980392,-0.0023959863988420693,0.15,0.03719723183391003,167,1600
1.0,0.3,0.7,277,6,12,4,0.024509803921568627,-0.005100595322510344,0.075,0.015474817377931563,149,1600
1.0,0.3,0.7,277,6,12,5,0.05882352941176471,-0.0019400043218774953,0.2,0.020793284634115086,143,1600
1.0,0.3,0.7,278,7,14,1,0.034313725490196074,-0.0009667668040492572,0.15,0.016612200435729845,183,1600
1.0,0.3,0.7,278,7,14,2,0.04411764705882353,-0.0029574612609576433,0.15,0.018230167884147126,172,1600
1.0,0.3,0.7,278,7,14,3,0.07598039215686275,0.00012286954130104279,0.15,0.03599577085736255,167,1600
1.0,0.3,0.7,278,7,14,4,0.031862745098039214,-0.002024756867394899,0.125,0.01758938869665513,149,1600
1.0,0.3,0.7,278,7,14,5,0.06862745098039215,-0.003958069617001456,0.175,0.02079328463411508,143,1600
1.0,0.3,0.7,279,8,15,1,0.06108597285067874,-0.004147984177834587,0.175,0.01622713527341555,183,1600
1.0,0.3,0.7,279,8,15,2,0.06108597285067874,-0.0030589306420006324,0.15,0.014840162067843728,172,1600
1.0,0.3,0.7,279,8,15,3,0.09954751131221719,-0.002688904517781339,0.2,0.030125880578475726,167,1600
1.0,0.3,0.7,279,8,15,4,0.06334841628959277,-0.0006378879783005687,0.2,0.015842667760920356,149,1600
1.0,0.3,0.7,279,8,15,5,0.083710407239819,-0.0036716498842724833,0.225,0.017337666725815513,143,1600
1.0,0.3,0.7,280,8,15,1,0.06561085972850679,-0.002248163073381875,0.175,0.018442173868038918,183,1600
1.0,0.3,0.7,280,8,15,2,0.07013574660633484,-0.002202887521125376,0.15,0.01813961272291722,172,1600
1.0,0.3,0.7,280,8,15,3,0.08144796380090498,-0.0007200534086587141,0.175,0.02691067119155354,167,1600
1.0,0.3,0.7,280,8,15,4,0.058823529411764705,-0.0002052076021936955,0.175,0.016001777422884687,149,1600
1.0,0.3,0.7,280,8,15,5,0.08371040723981901,-0.006658090915807407,0.175,0.017193624493537982,143,1600
1.0,0.3,0.7,281,3,6,1,0.0392156862745098,-0.0015848135438864118,0.15,0.019015122388824808,183,1600
1.0,0.3,0.7,281,3,6,2,0.04411764705882353,-0.005081319666933268,0.15,0.01798987568883762,172,1600
1.0,0.3,0.7,281,3,6,3,0.08578431372549018,-0.0006006380152393831,0.175,0.03705305651672433,167,1600
1.0,0.3,0.7,281,3,6,4,0.034313725490196074,-0.002314405566212372,0.175,0.016772395232602842,149,1600
1.0,0.3,0.7,281,3,6,5,0.0661764705882353,-0.005557600038082455,0.2,0.02136998590285787,143,1600
1.0,0.3,0.7,282,3,6,1,0.04411764705882353,-0.0028531632483645808,0.2,0.021273869024734066,183,1600
1.0,0.3,0.7,282,3,6,2,0.041666666666666664,-0.005445075702373288,0.15,0.017268999102909133,172,1600
1.0,0.3,0.7,282,3,6,3,0.07598039215686275,-0.0014289344516873826,0.125,0.032439446366782004,167,1600
1.0,0.3,0.7,282,3,6,4,0.01715686274509804,0.0005517874236102216,0.125,0.01244713571703191,149,1600
1.0,0.3,0.7,282,3,6,5,0.0784313725490196,-0.00407856908175745,0.2,0.022331154684095855,143,1600
1.0,0.3,0.7,283,3,6,1,0.03676470588235294,-0.00088722062879242,0.175,0.019111239266948604,183,1600
1.0,0.3,0.7,283,3,6,2,0.0392156862745098,-0.002785525223152945,0.175,0.016884531590413938,172,1600
1.0,0.3,0.7,283,3,6,3,0.09313725490196079,-0.0013960718272574013,0.15,0.039792387543252594,167,1600
1.0,0.3,0.7,283,3,6,4,0.022058823529411766,-0.002248193914492731,0.1,0.01446559015763168,149,1600
1.0,0.3,0.7,283,3,6,5,0.06372549019607844,-0.005273545023301267,0.15,0.019111239266948604,143,1600
1.0,0.3,0.7,284,5,10,1,0.04411764705882353,-0.0023925972061988434,0.125,0.017765602973215427,183,1600
1.0,0.3,0.7,284,5,10,2,0.041666666666666664,-0.004872716388344998,0.15,0.01789375881071383,172,1600
1.0,0.3,0.7,284,5,10,3,0.07352941176470588,-0.002211532529545366,0.15,0.033592848904267586,167,1600
1.0,0.3,0.7,284,5,10,4,0.0196078431372549,0.00017670528271992224,0.125,0.013456362937331793,149,1600
1.0,0.3,0.7,284,5,10,5,0.07107843137254903,-0.008501916046589031,0.2,0.021994745610662562,143,1600
1.0,0.3,0.7,285,3,6,1,0.0392156862745098,-0.003465123560454231,0.175,0.019976291170062794,183,1600
1.0,0.3,0.7,285,3,6,2,0.041666666666666664,-0.0017414691345766188,0.15,0.01635588876073305,172,1600
1.0,0.3,0.7,285,3,6,3,0.07598039215686274,-0.0008851224212412489,0.125,0.03344867358708189,167,1600
1.0,0.3,0.7,285,3,6,4,0.034313725490196074,0.0021123577871912857,0.15,0.018598615916955014,149,1600
1.0,0.3,0.7,285,3,6,5,0.06372549019607844,-0.0049051012754353,0.175,0.019591823657567595,143,1600
1.0,0.3,0.7,286,8,16,1,0.02941176470588235,-0.002655881607570336,0.125,0.01622773292323465,183,1600
1.0,0.3,0.7,286,8,16,2,0.05147058823529412,-0.0035255331416556147,0.15,0.022411252082532352,172,1600
1.0,0.3,0.7,286,8,16,3,0.08578431372549018,-0.0036560064752120523,0.15,0.03570742022299115,167,1600
1.0,0.3,0.7,286,8,16,4,0.0196078431372549,-0.0005205094398843357,0.125,0.014898116109188772,149,1600
1.0,0.3,0.7,286,8,16,5,0.07107843137254903,-0.007884469267955864,0.2,0.022138920927848253,143,1600
1.0,0.3,0.7,287,6,12,1,0.041666666666666664,-0.0012532293198455591,0.125,0.018438421120082014,183,1600
1.0,0.3,0.7,287,6,12,2,0.031862745098039214,-0.004039924030075781,0.125,0.014673843393566576,172,1600
1.0,0.3,0.7,287,6,12,3,0.08088235294117647,-0.0012573553071706556,0.2,0.035467128027681656,167,1600
1.0,0.3,0.7,287,6,12,4,0.031862745098039214,-0.0015809564466326264,0.175,0.019800076893502497,149,1600
1.0,0.3,0.7,287,6,12,5,0.06862745098039216,-0.003923192160946201,0.2,0.022186979366910154,143,1600
1.0,0.3,0.7,288,3,6,1,0.0392156862745098,-0.0022067781345685945,0.15,0.017717544534153532,183,1600
1.0,0.3,0.7,288,3,6,2,0.0392156862745098,-0.002499732351861894,0.15,0.015923362809175955,172,1600
1.0,0.3,0.7,288,3,6,3,0.09803921568627451,-0.002769049319977057,0.2,0.039119569396386,167,1600
1.0,0.3,0.7,288,3,6,4,0.02696078431372549,-0.0005317471489979653,0.1,0.01576316801230296,149,1600
1.0,0.3,0.7,288,3,6,5,0.0661764705882353,-0.0036603052054852013,0.175,0.020745226195053184,143,1600
1.0,0.3,0.7,289,3,6,1,0.02941176470588235,-0.0026137168170680524,0.175,0.01685249263103934,183,1600
