lhs_row_id,capacity_multiplier,popularity_source,w_rel,w_rec,w_gossip,audience_size,program_variant,policy,replicate,audience_seed,phi_seed,cfg_seed,is_maximin_point,fallback_to_p0,swap_slot_a,swap_slot_b,swap_t1,swap_t2,metric_mean_overload_excess,metric_mean_user_utility,metric_overflow_rate_slothall,metric_hall_utilization_variance,metric_n_skipped,metric_n_users
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,no_policy,2,3000009,3000026,2,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.1944444444444444,-0.006697267215276952,1.0,0.22494427297668032,172,1600
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,cosine,2,3000009,3000026,2,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.1898148148148149,-0.005422894194416585,1.0,0.23891889574759947,172,1600
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,capacity_aware,2,3000009,3000026,2,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.1666666666666667,-0.005801029903159361,1.0,0.19939557613168724,172,1600
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,no_policy,3,3000009,3000026,3,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.2638888888888888,-0.008250657843018417,0.9736842105263158,0.2746413465935071,167,1600
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,cosine,3,3000009,3000026,3,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.2592592592592593,-0.007158333828265313,0.9736842105263158,0.2648676840420668,167,1600
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,capacity_aware,3,3000009,3000026,3,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.2314814814814816,-0.008207043102302122,0.9736842105263158,0.23846164837677183,167,1600
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,no_policy,1,4000012,4000029,1,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,-0.00020571491210527408,0.0,0.006801500618450841,107,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,cosine,1,4000012,4000029,1,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,0.003026013245350138,0.0,0.007484130318093772,107,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,capacity_aware,1,4000012,4000029,1,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,0.0033194402138178704,0.0,0.006253063081985578,107,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,no_policy,2,4000012,4000029,2,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,-0.0024193032015318748,0.0,0.004395765751048255,101,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,cosine,2,4000012,4000029,2,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,0.001115373007269227,0.0,0.0052534287070098865,101,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,capacity_aware,2,4000012,4000029,2,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,0.0005145173882434999,0.0,0.0032055396080810914,101,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,no_policy,3,4000012,4000029,3,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,-0.0012620445019517017,0.0,0.008480361268641044,107,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,cosine,3,4000012,4000029,3,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,0.0021287969217761806,0.0,0.008305328012322342,107,960
4,2.0249102263575995,mixed,0.34603990499618204,0.1604169731672632,0.49354312183655474,60,3,capacity_aware,3,4000012,4000029,3,False,False,slot_04,slot_07,fc751f64-9588-438a-b566-c7e84efc8d67,4566c47a-fc93-449a-8ac6-39b8124ec889,0.0,0.0020018773057624154,0.0,0.007243459590655556,107,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,no_policy,1,5000015,5000032,1,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,-0.005497625256248284,0.0,0.0019531801272389595,107,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,cosine,1,5000015,5000032,1,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,0.005464133917121217,0.0,0.002063258197993756,107,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,capacity_aware,1,5000015,5000032,1,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,0.0054754922894062474,0.0,0.0014366599490818362,107,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,no_policy,2,5000015,5000032,2,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,-0.009133079362072749,0.0,0.0009963476660626487,101,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,cosine,2,5000015,5000032,2,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,0.004603462300777513,0.0,0.0017753617052504416,101,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,capacity_aware,2,5000015,5000032,2,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,0.0034445052871888036,0.0,0.0010556204733921544,101,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,no_policy,3,5000015,5000032,3,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,-0.0037159674529296657,0.0,0.002729371651792014,107,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,cosine,3,5000015,5000032,3,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,0.004631006728353289,0.0,0.0031104111274816958,107,960
5,2.3737520764264324,cosine_only,0.45618165792382054,0.5034523047856195,0.04036603729055995,60,3,capacity_aware,3,5000015,5000032,3,False,False,slot_08,slot_09,240dd01a-6a52-4443-b7e7-7a81666bc9cc,920becd0-471f-464f-91a8-5782ae546eb0,0.0,0.004698998680881535,0.0,0.0020519681394548027,107,960
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,no_policy,1,6000018,6000035,1,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.00907928358836216,0.0,0.00793890314035176,183,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,cosine,1,6000018,6000035,1,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.006918288073065924,0.0,0.007385611052428616,183,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,capacity_aware,1,6000018,6000035,1,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.00695456834466313,0.0,0.006681421122344617,183,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,llm_ranker,1,6000018,6000035,1,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.007886291360628093,0.0,0.008718541991516187,183,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,no_policy,2,6000018,6000035,2,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.007838694631354884,0.0,0.007729322804017236,172,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,cosine,2,6000018,6000035,2,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.006853657414903864,0.0,0.008081417769059235,172,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,capacity_aware,2,6000018,6000035,2,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.006938272955012508,0.0,0.006144895461328237,172,1600
